,Artist,Birth,Death,Acquisition
79853,Lyonel Feininger,1871,1956,1944
79854,Lyonel Feininger,1871,1956,1944
79855,Lyonel Feininger,1871,1956,1944
79856,Lyonel Feininger,1871,1956,1944
79857,Lyonel Feininger,1871,1956,1944
79858,Lyonel Feininger,1871,1956,1944
79859,Lyonel Feininger,1871,1956,1944
79860,Lyonel Feininger,1871,1956,1944
79861,Lyonel Feininger,1871,1956,1944
79862,Lyonel Feininger,1871,1956,1944
79863,Lyonel Feininger,1871,1956,1944
79864,Lyonel Feininger,1871,1956,1944
79865,Lyonel Feininger,1871,1956,1944
79866,Lyonel Feininger,1871,1956,1944
79867,Lyonel Feininger,1871,1956,1944
79868,Lyonel Feininger,1871,1956,1944
79869,Lyonel Feininger,1871,1956,1944
79870,Lyonel Feininger,1871,1956,1944
79871,Lyonel Feininger,1871,1956,1944
79872,Lyonel Feininger,1871,1956,1944
79873,Lyonel Feininger,1871,1956,1944
79874,Lyonel Feininger,1871,1956,1944
79875,Lyonel Feininger,1871,1956,1944
79876,Lyonel Feininger,1871,1956,1944
79877,Lyonel Feininger,1871,1956,1944
79878,Lyonel Feininger,1871,1956,1944
79879,Lyonel Feininger,1871,1956,1944
79880,Lyonel Feininger,1871,1956,1944
79881,Lyonel Feininger,1871,1956,1944
79882,Lyonel Feininger,1871,1956,1944
79936,Munetsugu Satomi,1900,1995,1943
80194,Sigmar Polke,1941,2010,2006
80196,Louise Bourgeois,1911,2010,2002
80197,Louise Bourgeois,1911,2010,2002
80207,Edith Heath,1911,2005,1950
80342,Hüseyin Bahri Alptekin,1957,2007,2006
80371,Chris Burden,1946,2015,2006
80398,Harun Farocki,1944,2014,2006
80428,Richard Hamilton,1922,2011,2006
80454,Mike Kelley,1954,2012,2006
80469,Maria Lassnig,1919,2014,2006
80470,John Latham,1921,2006,2006
80485,Chris Marker,1921,2012,2006
80521,Jason Rhoades,1965,2006,2006
80533,Allan Sekula,1951,2013,2006
80539,Nancy Spero,1926,2009,2006
80540,Nancy Spero,1926,2009,2006
80555,Franz West,1947,2012,2006
80586,Hans Wegner,1914,2007,2006
80601,Sol LeWitt,1928,2007,2005
80602,Sol LeWitt,1928,2007,2005
80603,Sol LeWitt,1928,2007,2005
80604,Sol LeWitt,1928,2007,2005
80605,Sol LeWitt,1928,2007,2005
80606,Sol LeWitt,1928,2007,2005
80607,Sol LeWitt,1928,2007,2005
80608,Sol LeWitt,1928,2007,2005
80609,Sol LeWitt,1928,2007,2005
80610,Sol LeWitt,1928,2007,2005
80611,Sol LeWitt,1928,2007,2005
80612,Sol LeWitt,1928,2007,2005
80613,Sol LeWitt,1928,2007,2005
80614,Sol LeWitt,1928,2007,2005
80615,Sol LeWitt,1928,2007,2005
80616,Sol LeWitt,1928,2007,2005
80617,Sol LeWitt,1928,2007,2005
80618,Sol LeWitt,1928,2007,2005
80619,Sol LeWitt,1928,2007,2005
80620,Sol LeWitt,1928,2007,2005
80621,Sol LeWitt,1928,2007,2005
80622,Sol LeWitt,1928,2007,2005
80623,Sol LeWitt,1928,2007,2005
80624,Sol LeWitt,1928,2007,2005
80625,Kurt Schwitters,1887,1948,1939
80626,Kurt Schwitters,1887,1948,1939
80677,Cedric Price,1934,2003,2000
80678,Cedric Price,1934,2003,2000
80680,Franz West,1947,2012,2006
80681,Franz West,1947,2012,2006
80682,Franz West,1947,2012,2006
80683,Franz West,1947,2012,2006
80684,Franz West,1947,2012,2006
80685,Franz West,1947,2012,2006
80686,Franz West,1947,2012,2006
80687,Edith Heath,1911,2005,1948
80688,Edith Heath,1911,2005,1948
80689,Edith Heath,1911,2005,1950
80690,Anni Albers,1899,1994,1951
80692,Anni Albers,1899,1994,1970
80693,Sheila Fournier,1930,2000,1975
80712,Harun Farocki,1944,2014,2006
80713,Christoph Schlingensief,1960,2010,2006
80720,Ján Mančuška,1972,2011,2006
80721,Stano Filko,1937,2015,2006
80722,Julius Koller,1939,2007,2006
80735,Lauretta Vinciarelli,1943,2012,1974
80736,Lauretta Vinciarelli,1943,2012,1974
80737,Lauretta Vinciarelli,1943,2012,1974
80738,Lauretta Vinciarelli,1943,2012,1974
80739,Lauretta Vinciarelli,1943,2012,1974
80740,Lauretta Vinciarelli,1943,2012,1974
80741,Lauretta Vinciarelli,1943,2012,1974
80742,Lauretta Vinciarelli,1943,2012,1974
80769,Louise Bourgeois,1911,2010,2006
80770,Louise Bourgeois,1911,2010,2006
80771,Louise Bourgeois,1911,2010,2006
80772,Louise Bourgeois,1911,2010,2006
80773,Louise Bourgeois,1911,2010,2006
80774,Louise Bourgeois,1911,2010,2006
80775,Louise Bourgeois,1911,2010,2006
80776,Louise Bourgeois,1911,2010,2006
80777,Louise Bourgeois,1911,2010,2006
80778,Louise Bourgeois,1911,2010,2006
80779,Louise Bourgeois,1911,2010,2006
80780,Louise Bourgeois,1911,2010,2006
80781,Louise Bourgeois,1911,2010,2006
80782,Louise Bourgeois,1911,2010,2006
80783,Louise Bourgeois,1911,2010,2006
80784,Louise Bourgeois,1911,2010,2006
80785,Louise Bourgeois,1911,2010,2006
80786,Louise Bourgeois,1911,2010,2006
80787,Louise Bourgeois,1911,2010,2006
80788,Louise Bourgeois,1911,2010,2006
80789,Louise Bourgeois,1911,2010,2006
80790,Louise Bourgeois,1911,2010,2006
80791,Louise Bourgeois,1911,2010,2006
80792,Louise Bourgeois,1911,2010,2006
80808,Lenore Tawney,1907,2007,2006
80809,Lenore Tawney,1907,2007,2006
80906,Henri Matisse,1869,1954,1948
80907,Henri Matisse,1869,1954,1948
80908,Henri Matisse,1869,1954,1948
80909,Henri Matisse,1869,1954,1948
80910,Henri Matisse,1869,1954,1948
80911,Henri Matisse,1869,1954,1948
80912,Henri Matisse,1869,1954,1948
80913,Henri Matisse,1869,1954,1948
80914,Henri Matisse,1869,1954,1948
80915,Henri Matisse,1869,1954,1948
80916,Henri Matisse,1869,1954,1948
80917,Henri Matisse,1869,1954,1948
80918,Henri Matisse,1869,1954,1948
80919,Henri Matisse,1869,1954,1948
80920,Henri Matisse,1869,1954,1948
80921,Henri Matisse,1869,1954,1948
80922,Henri Matisse,1869,1954,1948
80923,Henri Matisse,1869,1954,1948
80924,Henri Matisse,1869,1954,1948
80925,Henri Matisse,1869,1954,1948
80929,Franz West,1947,2012,2006
80931,François Morellet,1926,2016,2012
80948,Nancy Spero,1926,2009,2007
80956,Sigmar Polke,1941,2010,2006
80958,Roy DeCarava,1919,2009,2006
80959,Roy DeCarava,1919,2009,2006
80960,Roy DeCarava,1919,2009,2006
80961,Roy DeCarava,1919,2009,2006
80962,Roy DeCarava,1919,2009,2006
80974,Helen Frankenthaler,1928,2011,2007
80975,Helen Frankenthaler,1928,2011,2007
80977,Elizabeth Murray,1940,2007,2006
80990,Earl S. Tupper,1907,1983,1954
80991,Earl S. Tupper,1907,1983,1954
80992,Earl S. Tupper,1907,1983,1954
80993,Earl S. Tupper,1907,1983,1954
81022,Saara Hopea,1925,1984,1983
81023,Saara Hopea,1925,1984,1983
81024,Saara Hopea,1925,1984,1983
81030,Ken Price,1935,2012,2006
81033,Ken Price,1935,2012,2006
81061,A. M. Cassandre,1901,1968,1943
81072,Ettore Sottsass,1917,2007,2007
81080,Louise Bourgeois,1911,2010,2007
81089,Ellsworth Kelly,1923,2015,2005
81144,Louise Bourgeois,1911,2010,2006
81145,Louise Bourgeois,1911,2010,2006
81146,Louise Bourgeois,1911,2010,2006
81147,Louise Bourgeois,1911,2010,2006
81148,Louise Bourgeois,1911,2010,2006
81149,Louise Bourgeois,1911,2010,2006
81150,Louise Bourgeois,1911,2010,2006
81151,Louise Bourgeois,1911,2010,2006
81152,Louise Bourgeois,1911,2010,2006
81153,Louise Bourgeois,1911,2010,2006
81154,Louise Bourgeois,1911,2010,2006
81155,Louise Bourgeois,1911,2010,2006
81156,Louise Bourgeois,1911,2010,2006
81157,Louise Bourgeois,1911,2010,2006
81158,Louise Bourgeois,1911,2010,2006
81159,Louise Bourgeois,1911,2010,2006
81160,Louise Bourgeois,1911,2010,2006
81161,Louise Bourgeois,1911,2010,2006
81162,Louise Bourgeois,1911,2010,2006
81163,Louise Bourgeois,1911,2010,2006
81164,Louise Bourgeois,1911,2010,2006
81165,Louise Bourgeois,1911,2010,2006
81166,Louise Bourgeois,1911,2010,2006
81167,Louise Bourgeois,1911,2010,2006
81168,Louise Bourgeois,1911,2010,2006
81169,Louise Bourgeois,1911,2010,2006
81170,Louise Bourgeois,1911,2010,2006
81171,Louise Bourgeois,1911,2010,2006
81172,Louise Bourgeois,1911,2010,2006
81173,Louise Bourgeois,1911,2010,2006
81174,Louise Bourgeois,1911,2010,2006
81690,Franz West,1947,2012,2007
81691,Franz West,1947,2012,2007
81692,Franz West,1947,2012,2007
81696,Sol LeWitt,1928,2007,2007
81697,Sol LeWitt,1928,2007,2007
81702,Irving Penn,1917,2009,2007
81703,Irving Penn,1917,2009,2007
81944,Max Pechstein,1881,1955,1949
81968,Ludwig Mies van der Rohe,1886,1969,1968
81978,Reginald Barker,1886,1945,1940
81981,G. W. Bitzer,1872,1944,1939
81982,G. W. Bitzer,1872,1944,1939
81985,Frank Borzage,1893,1962,1955
81987,Stan Brakhage,1933,2003,1997
81988,James Broughton,1913,1999,1968
81989,Karl Brown,1896,1990,1969
81992,Frank Capra,1897,1991,1972
81998,John Cromwell,1887,1979,1978
82002,Wayne Miller,1918,2013,1974
82005,William Dieterle,1893,1972,1972
82009,Allan Dwan,1885,1982,1938
82011,Ed Emshwiller,1925,1990,1985
82013,Victor Fleming,1889,1949,1938
82015,John Ford,1894,1973,1935
82021,David Wark Griffith,1874,1948,1939
82022,David Wark Griffith,1874,1948,1939
82023,David Wark Griffith,1874,1948,1940
82024,David Wark Griffith,1874,1948,1939
82025,David Wark Griffith,1874,1948,1939
82026,David Wark Griffith,1874,1948,1939
82028,David Wark Griffith,1874,1948,1939
82029,David Wark Griffith,1874,1948,1944
82030,David Wark Griffith,1874,1948,1940
82031,David Wark Griffith,1874,1948,1939
82032,David Wark Griffith,1874,1948,1937
82033,David Wark Griffith,1874,1948,1938
82034,David Wark Griffith,1874,1948,1936
82035,David Wark Griffith,1874,1948,1938
82036,David Wark Griffith,1874,1948,1938
82037,Bill Gunn,1934,1989,1973
82057,Alfred Hitchcock,1899,1980,1978
82058,Joris Ivens,1898,1989,1940
82063,Herbert Kline,1909,1999,1956
82065,Shigeko Kubota,1937,2015,2001
82067,Joseph L. Mankiewicz,1909,1993,1970
82068,Chris Marker,1921,2012,1993
82071,Georges Méliès,1861,1938,1938
82076,Fred Niblo,1874,1948,1938
82078,Nam June Paik,1932,2006,1975
82081,Edwin S. Porter,1870,1941,1936
82083,Vsevolod Pudovkin,1893,1953,1939
82087,Leni Riefenstahl,1902,2003,1938
82088,Marlon Riggs,1957,1994,1991
82090,Gustavo Serena,1881,1970,1955
82094,Warren Sonbert,1947,1995,1993
82097,Ralph Steiner,1899,1986,1941
82099,Josef von Sternberg,1894,1969,1936
82100,Josef von Sternberg,1894,1969,1947
82101,Josef von Sternberg,1894,1969,1939
82105,Francis Thompson,1908,2003,1958
82120,Captain Beefheart (Don Van Vliet),1941,2010,1986
82124,Raoul Walsh,1887,1980,1976
82125,Raoul Walsh,1887,1980,1939
82126,Raoul Walsh,1887,1980,1972
82128,William A. Wellman,1896,1975,1942
82134,Robert Altman,1925,2006,2006
82144,Howard Hawks,1896,1977,1970
82149,Tony Conrad,1940,2016,2007
82178,Joe Brainard,1942,1994,1967
82179,Jane Wilson,1924,2015,1967
82180,Elaine de Kooning,1920,1989,1967
82181,Niki de Saint Phalle,1930,2002,1967
82182,Willem de Kooning,1904,1997,1967
82183,Matsumi Kanemitsu,1922,1992,1967
82184,Norman Bluhm,1920,1999,1967
82185,Giorgio Cavallon,1904,1989,1967
82186,Jane Freilicher,1924,2014,1967
82199,Philip Guston,1913,1980,1967
82204,León Ferrari,1920,2013,2007
82215,Sol LeWitt,1928,2007,2007
82216,Sol LeWitt,1928,2007,2007
82217,Sol LeWitt,1928,2007,2007
82218,Sol LeWitt,1928,2007,2007
82219,Sol LeWitt,1928,2007,2007
82220,Sol LeWitt,1928,2007,2007
82221,Sol LeWitt,1928,2007,2007
82222,Sol LeWitt,1928,2007,2007
82223,Sol LeWitt,1928,2007,2007
82224,Sol LeWitt,1928,2007,2007
82225,Sol LeWitt,1928,2007,2007
82226,Sol LeWitt,1928,2007,2007
82227,Sol LeWitt,1928,2007,2007
82228,Sol LeWitt,1928,2007,2007
82335,Lucian Freud,1922,2011,2007
82336,Lucian Freud,1922,2011,2007
82337,Lucian Freud,1922,2011,2007
82350,Rolf Harder,1929,2013,2007
82351,Rolf Harder,1929,2013,2007
82352,Rolf Harder,1929,2013,2007
82353,Rolf Harder,1929,2013,2007
82354,Rolf Harder,1929,2013,2007
82355,Rolf Harder,1929,2013,2007
82367,Max Pechstein,1881,1955,1949
82368,Max Pechstein,1881,1955,1949
82369,Max Pechstein,1881,1955,1949
82370,Max Pechstein,1881,1955,1949
82371,Max Pechstein,1881,1955,1949
82372,Max Pechstein,1881,1955,1949
82373,Max Pechstein,1881,1955,1949
82374,Max Pechstein,1881,1955,1949
82375,Max Pechstein,1881,1955,1949
82376,Max Pechstein,1881,1955,1949
82377,Max Pechstein,1881,1955,1949
82378,Max Pechstein,1881,1955,1949
82379,Max Pechstein,1881,1955,1949
82380,Oscar Niemeyer,1907,2012,2007
82425,Rolf Harder,1929,2013,2007
82426,Rolf Harder,1929,2013,2007
82427,Rolf Harder,1929,2013,2007
82428,Rolf Harder,1929,2013,2007
82429,Rolf Harder,1929,2013,2007
82430,Rolf Harder,1929,2013,2007
82431,Rolf Harder,1929,2013,2007
82432,Rolf Harder,1929,2013,2007
82434,Rolf Harder,1929,2013,2007
82435,Rolf Harder,1929,2013,2007
82437,Oscar Niemeyer,1907,2012,2007
82438,Oscar Niemeyer,1907,2012,2007
82439,Oscar Niemeyer,1907,2012,2007
82455,León Ferrari,1920,2013,2007
82456,León Ferrari,1920,2013,2007
82457,León Ferrari,1920,2013,2007
82458,León Ferrari,1920,2013,2007
82459,León Ferrari,1920,2013,2007
82460,León Ferrari,1920,2013,2007
82461,León Ferrari,1920,2013,2007
82462,León Ferrari,1920,2013,2007
82549,Keith Arnatt,1930,2008,2007
82550,David Askevold,1940,2008,2008
82551,David Askevold,1940,2008,2007
82552,David Askevold,1940,2008,2007
82553,David Askevold,1940,2008,2007
82554,David Askevold,1940,2008,2008
82598,Hanne Darboven,1941,2009,2007
82599,Hanne Darboven,1941,2009,2007
82600,Hanne Darboven,1941,2009,2007
82607,Ger van Elk,1941,2014,2007
82608,Ger van Elk,1941,2014,2007
82609,Ger van Elk,1941,2014,2007
82610,Ger van Elk,1941,2014,2007
82630,Sol LeWitt,1928,2007,2007
82631,Sol LeWitt,1928,2007,2007
82632,Sol LeWitt,1928,2007,2007
82633,Sol LeWitt,1928,2007,2007
82634,Sol LeWitt,1928,2007,2007
82635,Sol LeWitt,1928,2007,2007
82636,Sol LeWitt,1928,2007,2007
82637,Sol LeWitt,1928,2007,2007
82638,Sol LeWitt,1928,2007,2007
82639,Sol LeWitt,1928,2007,2007
82672,Salvo (Salvatore Mangione),1947,2015,2007
82701,Ger van Elk,1941,2014,2007
82723,Elizabeth Murray,1940,2007,2007
82726,Ellsworth Kelly,1923,2015,2001
82727,Ellsworth Kelly,1923,2015,2001
82728,Ellsworth Kelly,1923,2015,2001
82729,Ellsworth Kelly,1923,2015,2001
82730,Ellsworth Kelly,1923,2015,2001
82731,Ellsworth Kelly,1923,2015,2001
82732,Ellsworth Kelly,1923,2015,2001
82733,Ellsworth Kelly,1923,2015,2001
82734,Ellsworth Kelly,1923,2015,2001
82735,Ellsworth Kelly,1923,2015,2001
82736,Ellsworth Kelly,1923,2015,2001
82737,Ellsworth Kelly,1923,2015,2001
82738,Ellsworth Kelly,1923,2015,2001
82739,Ellsworth Kelly,1923,2015,2001
82740,Ellsworth Kelly,1923,2015,2001
82741,Ellsworth Kelly,1923,2015,2001
82742,Ellsworth Kelly,1923,2015,2001
82743,Ellsworth Kelly,1923,2015,2001
82744,Ellsworth Kelly,1923,2015,2001
82745,Ellsworth Kelly,1923,2015,2001
82746,Ellsworth Kelly,1923,2015,2001
82747,Ellsworth Kelly,1923,2015,2001
82748,Ellsworth Kelly,1923,2015,2001
82749,Ellsworth Kelly,1923,2015,2001
82750,Ellsworth Kelly,1923,2015,2001
82751,Ellsworth Kelly,1923,2015,2001
82752,Ellsworth Kelly,1923,2015,2001
82753,Ellsworth Kelly,1923,2015,2001
82754,Ellsworth Kelly,1923,2015,2001
82755,Ellsworth Kelly,1923,2015,2001
82756,Ellsworth Kelly,1923,2015,2001
82757,Ellsworth Kelly,1923,2015,2001
82758,Ellsworth Kelly,1923,2015,2001
82759,Ellsworth Kelly,1923,2015,2001
82760,Ellsworth Kelly,1923,2015,2001
82761,Ellsworth Kelly,1923,2015,2001
82762,Ellsworth Kelly,1923,2015,2001
82763,Ellsworth Kelly,1923,2015,2001
82764,Ellsworth Kelly,1923,2015,2001
82765,Ellsworth Kelly,1923,2015,2001
82766,León Ferrari,1920,2013,2007
82767,León Ferrari,1920,2013,2007
82768,León Ferrari,1920,2013,2007
82769,León Ferrari,1920,2013,2007
82770,León Ferrari,1920,2013,2007
82771,León Ferrari,1920,2013,2007
82772,León Ferrari,1920,2013,2007
82773,León Ferrari,1920,2013,2007
82774,León Ferrari,1920,2013,2007
82775,León Ferrari,1920,2013,2007
82776,León Ferrari,1920,2013,2007
82777,León Ferrari,1920,2013,2007
82778,León Ferrari,1920,2013,2007
82779,León Ferrari,1920,2013,2007
82780,León Ferrari,1920,2013,2007
82781,León Ferrari,1920,2013,2007
82782,León Ferrari,1920,2013,2007
82783,León Ferrari,1920,2013,2007
82784,León Ferrari,1920,2013,2007
82785,León Ferrari,1920,2013,2007
82786,León Ferrari,1920,2013,2007
82787,León Ferrari,1920,2013,2007
82788,León Ferrari,1920,2013,2007
82789,León Ferrari,1920,2013,2007
82790,León Ferrari,1920,2013,2007
82824,Sol LeWitt,1928,2007,2007
82856,Antoni Tàpies,1923,2012,2007
82883,Walter Helbig,1878,1968,1961
82884,Walter Helbig,1878,1968,1961
82885,Walter Helbig,1878,1968,1961
82886,Walter Helbig,1878,1968,1961
82887,Walter Helbig,1878,1968,1961
82888,Walter Helbig,1878,1968,1961
82889,Walter Helbig,1878,1968,1961
82890,Walter Helbig,1878,1968,1961
82891,Walter Helbig,1878,1968,1961
82892,Walter Helbig,1878,1968,1961
82893,Walter Helbig,1878,1968,1961
82894,Walter Helbig,1878,1968,1961
82895,Walter Helbig,1878,1968,1961
82896,Walter Helbig,1878,1968,1961
82897,Walter Helbig,1878,1968,1961
82898,Walter Helbig,1878,1968,1961
82937,Maria Lassnig,1919,2014,2006
82965,Richard Hamilton,1922,2011,2007
82987,William Christenberry,1936,2016,2007
82988,William Christenberry,1936,2016,2007
82989,William Christenberry,1936,2016,2007
82990,William Christenberry,1936,2016,2007
82991,William Christenberry,1936,2016,2007
82992,William Christenberry,1936,2016,2007
82993,William Christenberry,1936,2016,2007
82994,William Christenberry,1936,2016,2007
82995,William Christenberry,1936,2016,2007
82996,William Christenberry,1936,2016,2007
83105,Dennis Oppenheim,1938,2011,1997
83112,Othon Coubine (or Otakar Kubin),1883,1969,1964
83113,Othon Coubine (or Otakar Kubin),1883,1969,1964
83114,Othon Coubine (or Otakar Kubin),1883,1969,1964
83115,Othon Coubine (or Otakar Kubin),1883,1969,1964
83116,Othon Coubine (or Otakar Kubin),1883,1969,1964
83117,Othon Coubine (or Otakar Kubin),1883,1969,1964
83118,Othon Coubine (or Otakar Kubin),1883,1969,1964
83119,Othon Coubine (or Otakar Kubin),1883,1969,1964
83120,Othon Coubine (or Otakar Kubin),1883,1969,1964
83121,Othon Coubine (or Otakar Kubin),1883,1969,1964
83295,Max Beckmann,1884,1950,1947
83296,Max Beckmann,1884,1950,1947
83297,Max Beckmann,1884,1950,1947
83298,Max Beckmann,1884,1950,1947
83299,Max Beckmann,1884,1950,1947
83300,Max Beckmann,1884,1950,1947
83301,Max Beckmann,1884,1950,1947
83302,Max Beckmann,1884,1950,1947
83303,Max Beckmann,1884,1950,1947
83304,Max Beckmann,1884,1950,1947
83305,Max Beckmann,1884,1950,1947
83306,Max Beckmann,1884,1950,1947
83307,Max Beckmann,1884,1950,1947
83312,Robert Hodgins,1920,2010,2007
83338,Robert Hodgins,1920,2010,2007
83360,Alejandro Puente,1933,2013,2007
83366,Alejandro Puente,1933,2013,2008
83367,Alejandro Puente,1933,2013,2008
83368,Alejandro Puente,1933,2013,2008
83369,Alejandro Puente,1933,2013,2008
83418,Gary Winick,1961,2011,2007
83438,Louise Bourgeois,1911,2010,2008
83439,Louise Bourgeois,1911,2010,2008
83440,Louise Bourgeois,1911,2010,2008
83441,Louise Bourgeois,1911,2010,2008
83490,León Ferrari,1920,2013,2009
83491,León Ferrari,1920,2013,2009
83492,León Ferrari,1920,2013,2009
83505,Pierre Paulin,1927,2009,2008
83506,Pierre Paulin,1927,2009,2008
83507,Pierre Paulin,1927,2009,2008
83508,Pierre Paulin,1927,2009,2008
83509,Pierre Paulin,1927,2009,2008
83510,Pierre Paulin,1927,2009,2008
83746,Hanne Darboven,1941,2009,2008
83794,Karl Schmidt-Rottluff,1884,1976,1956
83795,Karl Schmidt-Rottluff,1884,1976,1956
83796,Karl Schmidt-Rottluff,1884,1976,1956
83797,Karl Opfermann,1891,1960,1956
83798,Karl Schmidt-Rottluff,1884,1976,1956
83799,Franz Radziwill,1895,1983,1956
83800,Karl Schmidt-Rottluff,1884,1976,1956
83801,Robert Koepke,1893,1968,1956
83802,Karl Schmidt-Rottluff,1884,1976,1956
83803,Karl Schmidt-Rottluff,1884,1976,1956
83804,Karl Schmidt-Rottluff,1884,1976,1956
83805,Karl Schmidt-Rottluff,1884,1976,1956
83806,Karl Schmidt-Rottluff,1884,1976,1956
83807,Karl Schmidt-Rottluff,1884,1976,1956
83808,Karl Schmidt-Rottluff,1884,1976,1956
83809,Karl Schmidt-Rottluff,1884,1976,1956
83810,Karl Schmidt-Rottluff,1884,1976,1956
83811,Karl Schmidt-Rottluff,1884,1976,1956
83812,Karl Schmidt-Rottluff,1884,1976,1956
83813,Karl Schmidt-Rottluff,1884,1976,1956
83814,Karl Schmidt-Rottluff,1884,1976,1956
83815,Karl Schmidt-Rottluff,1884,1976,1956
83816,Karl Schmidt-Rottluff,1884,1976,1956
83817,Siegfried Schott,1897,1971,1956
83818,Siegfried Schott,1897,1971,1956
83823,George Grosz,1893,1959,1949
83824,George Grosz,1893,1959,1949
83825,George Grosz,1893,1959,1949
83826,George Grosz,1893,1959,1949
83827,George Grosz,1893,1959,1949
83828,George Grosz,1893,1959,1949
83829,George Grosz,1893,1959,1949
83830,George Grosz,1893,1959,1949
83845,Jan Groover,1943,2012,2008
83852,Jan Groover,1943,2012,2008
83890,George Grosz,1893,1959,1945
83891,George Grosz,1893,1959,1945
83892,George Grosz,1893,1959,1945
83893,George Grosz,1893,1959,1945
83894,George Grosz,1893,1959,1945
83895,George Grosz,1893,1959,1945
83896,George Grosz,1893,1959,1945
83897,George Grosz,1893,1959,1945
83898,George Grosz,1893,1959,1945
83899,George Grosz,1893,1959,1945
83900,Louise Bourgeois,1911,2010,1999
83901,Louise Bourgeois,1911,2010,1999
83902,Louise Bourgeois,1911,2010,1999
83903,Louise Bourgeois,1911,2010,1999
83904,Louise Bourgeois,1911,2010,1999
83905,Louise Bourgeois,1911,2010,1999
83906,Louise Bourgeois,1911,2010,1999
83907,Louise Bourgeois,1911,2010,1999
83908,Louise Bourgeois,1911,2010,1999
83909,Louise Bourgeois,1911,2010,2000
83910,Louise Bourgeois,1911,2010,2000
83911,Louise Bourgeois,1911,2010,2000
83912,Louise Bourgeois,1911,2010,2000
83913,Louise Bourgeois,1911,2010,2000
83916,Louise Bourgeois,1911,2010,2005
83917,Louise Bourgeois,1911,2010,2005
83918,Louise Bourgeois,1911,2010,2005
83919,Louise Bourgeois,1911,2010,2005
83920,Louise Bourgeois,1911,2010,2005
83924,Louise Bourgeois,1911,2010,1993
83925,Louise Bourgeois,1911,2010,1993
83926,Louise Bourgeois,1911,2010,1993
83927,Louise Bourgeois,1911,2010,1993
83928,Louise Bourgeois,1911,2010,1993
83929,Louise Bourgeois,1911,2010,1993
